name,1948-2023,average,is_increasing_name,is_timeless_name,if_jew_boys_muslim_boys_common,if_jew_boys_jew_girls,is_common_name,international_score,bible_score,nature_score,art_score,syllabels_score,light_score,summer_score,winter_score,spring_score,autumn_score
סיני,956,0.00021781738545014658,1,1,0.0,0.0,0.0,0.0,0.7,0.2,0.0,2,0,0.0,0.0,0.0,0.0
יום,607,0.0001761328775355977,0,1,0.0,0.0,0.0,0.0,0.4,0.8,0.0,1,1,0.5,0.0,0.0,0.0
אדי,931,0.0002725913105205235,1,1,0.0,0.0,0.0,0.6,0.4,0.2,0.2,2,0,0.0,0.0,0.0,0.0
אדם,13118,0.002999322504482109,1,1,1.0,0.0,1.0,1.0,1,0.6,0.2,1,0,0.0,0.0,0.2,0.0
אלי,13579,0.004071112334804521,1,1,0.0,0.0,0.0,0.8,1,0,0.0,2,0,0.0,0.0,0.0,0.0
דני,4602,0.001380907564847653,1,1,0.0,0.0,0.0,0.8,0.5,0,0.0,2,0,0.0,0.0,0.0,0.0
יהונתן,30445,0.006898405669557635,0,1,0.0,0.0,1.0,0.6,1,0.2,0.0,3,0,0.0,0.0,0.0,0.0
חביב,853,0.00025596581237012633,1,1,0.0,0.0,0.0,0.0,0.4,0,0.2,2,0,0.0,0.0,0.0,0.0
שי,25720,0.006920437742030802,0,1,0.0,1.0,1.0,0.5,0.4,0.2,0.5,1,0.2,0.2,0.0,0.2,0.0
אביעד,5049,0.0012786802806127127,0,1,0.0,0.0,0.0,0.0,0.7,0,0.0,3,0,0.0,0.0,0.0,0.0
רביב,777,0.00021550018022027507,1,1,0.0,0.0,0.0,0.0,0.4,1,0.2,2,0.2,0.6,0.7,1.0,0.7
עדיאל,2226,0.0005236939766359556,0,1,0.0,0.0,0.0,0.0,0.8,0,0.0,3,0,0.0,0.0,0.0,0.0
מיכה,1406,0.00041092403901448333,0,1,0.0,0.0,0.0,0.5,1,0,0.2,2,0,0.0,0.0,0.0,0.0
טימור,579,0.00014839052264322577,0,1,0.0,0.0,0.0,0.2,0,0,0.0,2,0,0.0,0.0,0.0,0.0
מרק,7306,0.002224917901294367,0,1,0.0,0.0,0.0,1.0,0.2,0,0.0,1,0,0.0,0.0,0.0,0.0
כרמל,1381,0.0003206613547832549,1,1,0.0,0.0,0.0,0.3,0.8,1,0.5,2,0.2,0.8,0.0,1.0,0.5
צור,1843,0.00043364087810207836,1,1,0.0,0.0,0.0,0.0,0.7,0.9,0.2,1,0,0.0,0.0,0.0,0.0
פרץ,608,0.0001818626228787158,0,1,0.0,0.0,0.0,0.0,1,0.2,0.0,1,0,0.0,0.0,0.2,0.0
תמיר,6723,0.0018094655542717976,0,1,1.0,0.0,0.0,0.0,0.4,0.3,0.0,2,0,0.0,0.0,0.0,0.0
אראל,1395,0.00030658733246184217,1,1,0.0,0.0,0.0,0.0,0.7,0.2,0.0,2,0.5,0.2,0.0,0.2,0.0
לאו,486,0.00010383989933606033,1,1,0.0,0.0,0.0,0.6,0.4,0,0.0,2,0.5,0.0,0.0,0.0,0.0
זיו,8498,0.0021300385374111996,0,1,0.0,1.0,1.0,0.0,0.4,0.8,0.5,1,1,1.0,0.0,0.8,0.0
נתנאל,21879,0.005296429410005108,0,1,0.0,0.0,1.0,0.5,0.8,0,0.0,3,0,0.0,0.0,0.0,0.0
אלדד,2463,0.0006971687324441786,0,1,0.0,0.0,0.0,0.0,0.8,0,0.0,3,0,0.0,0.0,0.0,0.0
סטפן,856,0.0002557181112872348,0,1,0.0,0.0,0.0,1.0,0,0,0.2,2,1,0.0,0.0,0.0,0.0
עודד,6502,0.0018904416377118639,0,1,0.0,0.0,0.0,0.0,0.7,0,0.0,2,0,0.0,0.0,0.2,0.0
אילן,15880,0.004795956540110319,0,1,0.0,0.0,0.0,0.4,0.5,1,0.0,2,0,0.6,0.0,1.0,0.2
אייל,22918,0.006225320441650747,0,1,0.0,0.0,1.0,0.5,0.7,1,0.2,1,0,0.2,0.0,0.5,0.0
גאורגי,950,0.00027957774370992414,0,1,0.0,0.0,0.0,0.6,0,0.5,0.0,3,0,0.0,0.0,0.0,0.0
מיכאיל,652,0.00019572911229022083,0,1,0.0,0.0,0.0,0.8,0.7,0,0.0,3,0,0.0,0.0,0.0,0.0
חנן,3426,0.0010122821548643475,0,1,0.0,0.0,0.0,0.0,1,0,0.0,2,0,0.0,0.0,0.5,0.0
ארז,10356,0.0028683585187501332,0,1,0.0,0.0,0.0,0.0,0.4,1,0.2,1,0,0.6,0.0,1.0,0.2
גדעון,4231,0.0013117537552290177,0,1,0.0,0.0,0.0,0.4,1,0.5,0.0,2,0,0.0,0.0,0.0,0.0
עופר,12299,0.0037524533732592414,0,1,0.0,0.0,0.0,0.0,0.4,1,0.0,2,0,0.2,0.0,1.0,0.0
צדוק,904,0.00028149570405636875,0,1,0.0,0.0,0.0,0.0,1,0,0.0,1,0,0.0,0.0,0.0,0.0
ניר,16450,0.004490539611492552,0,1,0.0,0.0,0.0,0.0,0.4,1,0.2,1,1,0.6,0.0,1.0,0.2
נדב,16517,0.003991162530426382,0,1,0.0,0.0,1.0,0.0,1,0,0.2,1,0,0.0,0.0,0.0,0.0
ברי,1064,0.0002479633634171736,1,1,0.0,0.0,0.0,0.5,0.4,0.2,0.0,2,0,0.0,0.0,0.0,0.0
איתמר,21035,0.004718394823274056,0,1,0.0,0.0,1.0,0.0,1,0.8,0.0,3,0,0.2,0.0,0.0,0.0
איליה,5341,0.0015580898481140678,0,1,0.0,0.0,0.0,0.6,0.4,0.2,0.5,3,0,0.0,0.0,0.2,0.0
אמיתי,5173,0.0011499131782684348,0,1,0.0,0.0,1.0,0.0,0.4,0,0.0,3,0,0.0,0.0,0.0,0.0
אלכסנדר,27662,0.008416554462502649,0,1,0.0,0.0,0.0,1.0,0.2,0,0.2,4,0,0.0,0.0,0.0,0.0
מני,783,0.00021359450680636343,0,1,0.0,0.0,0.0,0.3,0.4,0,0.0,2,0,0.0,0.0,0.0,0.0
טומי,1303,0.0002714974317341716,1,1,0.0,0.0,0.0,0.8,0,0,0.0,2,0,0.0,0.0,0.0,0.0
הדר,2326,0.0005482605142945137,0,1,0.0,0.0,0.0,0.0,0.4,0.8,0.5,1,1,0.6,0.0,0.8,0.2
שחר,15803,0.003944614678850888,0,1,0.0,1.0,1.0,0.0,0.5,1,0.5,2,1,0.5,0.2,0.7,0.2
סטיבן,1341,0.00039900546519748114,0,1,0.0,0.0,0.0,1.0,0,0,0.2,2,0.5,0.0,0.0,0.0,0.0
רענן,1152,0.00034739476312213954,0,1,0.0,0.0,0.0,0.0,0.4,0.8,0.2,3,0.2,0.7,0.2,1.0,0.2
סולומון,1095,0.000326620533401463,1,1,0.0,0.0,0.0,1.0,1,0,0.5,3,0,0.0,0.0,0.0,0.0
אסף,21601,0.005633792541276209,0,1,0.0,0.0,1.0,0.0,1,0.3,0.0,1,0,0.0,0.0,0.2,0.5
אביב,12901,0.0030911869536864563,1,1,0.0,0.0,1.0,0.4,0.4,1,0.5,2,0.2,0.2,0.0,1.0,0.0
יוני,1893,0.0005022753284239431,0,1,0.0,0.0,0.0,0.5,0.5,0.5,0.3,2,0,0.6,0.0,0.8,0.0
נועם,41449,0.009254355562199609,0,1,0.0,0.0,1.0,0.3,0.7,0.3,0.5,2,0,0.2,0.0,0.2,0.0
עומרי,14332,0.003452663868632405,0,1,1.0,0.0,1.0,0.0,0.7,0.3,0.0,3,0,0.2,0.0,0.6,0.0
אודי,1190,0.00032976854316283435,0,1,0.0,0.0,0.0,0.2,0.4,0,0.5,2,0.2,0.0,0.0,0.0,0.0
הילל,1663,0.00033976391887245385,0,1,0.0,0.0,0.0,0.3,0.8,0.5,0.5,2,1,0.6,0.0,0.6,0.0
שניאור,3223,0.0007174865398000859,0,1,0.0,0.0,1.0,0.0,0.4,0,0.0,2,1,0.0,0.0,0.0,0.0
נטע,1956,0.00040504454797636043,1,1,0.0,0.0,1.0,0.0,0.7,1,0.5,2,0,1.0,0.0,1.0,0.6
ליאור,24400,0.006303390866251273,0,1,0.0,0.0,1.0,0.0,0.4,0.6,0.2,2,1,0.8,0.0,0.5,0.0
גדי,1618,0.0004782721419160803,1,1,1.0,0.0,0.0,0.0,0.7,1,0.0,2,0,0.2,0.0,0.7,0.0
הנרי,982,0.0003028070851945145,0,1,0.0,0.0,0.0,1.0,0,0,0.2,3,0,0.0,0.0,0.0,0.0
ארנון,1665,0.0005080194094292815,1,1,0.0,0.0,0.0,0.0,0.7,0.5,0.0,3,0,0.0,0.0,0.0,0.0
גיא,29460,0.007428253135959064,0,1,0.0,0.0,1.0,0.2,0.4,1,0.0,1,0,0.0,0.0,0.0,0.0
קונסטנטין,1725,0.0005005027471311666,0,1,0.0,0.0,0.0,1.0,0,0,0.2,4,0.2,0.0,0.0,0.0,0.0
אבירם,2012,0.0005536087273331584,0,1,0.0,0.0,0.0,0.0,0.7,0,0.0,3,0,0.0,0.0,0.0,0.0
עמי,1917,0.0005740431474021161,1,1,0.0,0.0,0.0,0.0,0.7,0,0.0,2,0,0.0,0.0,0.0,0.0
רחמים,4554,0.0014114139687464629,0,1,0.0,0.0,0.0,0.0,0.8,0,0.0,3,0,0.0,0.0,0.0,0.0
ארתור,1884,0.0005274196669112911,0,1,0.0,0.0,0.0,1.0,0,0,0.5,2,0,0.0,0.0,0.0,0.0
סמי,1626,0.0005042369181253312,0,1,0.0,0.0,0.0,0.8,0.2,0,0.0,2,0,0.0,0.0,0.0,0.0
רני,2078,0.000437458255401081,1,1,0.0,1.0,1.0,0.0,0.4,0.2,0.6,2,0,0.6,0.0,0.6,0.0
אנדריי,2188,0.0006265620295147853,0,1,0.0,0.0,0.0,1.0,0,0,0.5,3,0,0.0,0.0,0.0,0.0
ערן,10621,0.002985444114145916,0,1,0.0,0.0,0.0,0.0,0.4,0.2,0.0,1,0,0.0,0.0,0.2,0.0
רומן,5015,0.001476696075734649,0,1,0.0,0.0,0.0,1.0,0,0,1.0,2,0,0.0,0.0,0.0,0.0
פליקס,1879,0.0005783478179320008,0,1,0.0,0.0,0.0,1.0,0,0,0.5,2,0.2,0.0,0.0,0.0,0.0
טל,18913,0.004980531344469614,0,1,0.0,1.0,1.0,0.3,0.4,1,0.2,1,0.5,0.5,0.6,1.0,0.5
שון,4072,0.0009491421232479629,0,1,0.0,0.0,1.0,1.0,0.4,0,0.0,1,0,0.0,0.0,0.0,0.0
ציון,7446,0.002322228486702502,0,1,0.0,1.0,0.0,0.0,0.8,0.3,0.0,2,0,0.0,0.0,0.0,0.0
דניס,2002,0.000539906568385292,0,1,0.0,0.0,0.0,1.0,0,0,0.0,2,0,0.0,0.0,0.0,0.0
ירון,10185,0.003003319552401075,0,1,0.0,0.0,0.0,0.0,0.4,0.2,0.2,2,0.2,0.0,0.0,0.2,0.0
ירדן,4752,0.0011028860708670518,1,1,0.0,1.0,1.0,0.5,0.7,1,0.0,2,0,0.2,0.0,0.2,0.0
בני,2854,0.000846564461856973,0,1,0.0,0.0,0.0,0.0,0.4,0,0.0,2,0,0.0,0.0,0.0,0.0
מישל,2219,0.0006793521268445709,1,1,0.0,0.0,0.0,1.0,0.2,0,0.5,2,0,0.0,0.0,0.0,0.0
עמית,25764,0.006222916740139598,0,1,0.0,0.0,1.0,0.0,0.4,0,0.0,2,0,0.0,0.0,0.0,0.0
אליאב,4626,0.001019820121825681,0,1,0.0,0.0,1.0,0.0,0.8,0,0.0,3,0,0.0,0.0,0.0,0.0
ארי,9771,0.0020400878325876025,1,1,0.0,0.0,1.0,0.8,0.7,1,0.0,2,0,0.0,0.0,0.0,0.0
אבי,11532,0.0034118799036207017,0,1,0.0,0.0,0.0,0.6,0.7,0,0.0,2,0,0.0,0.0,0.0,0.0
יותם,6409,0.0015145950898345264,0,1,0.0,0.0,1.0,0.0,0.8,0.8,0.0,2,0,0.2,0.0,0.2,0.0
אוריה,4706,0.001027731923902657,0,1,0.0,0.0,1.0,0.0,0.8,0.3,0.0,3,1,0.7,0.0,0.2,0.0
אורן,14776,0.00403458902481883,0,1,0.0,0.0,0.0,0.3,0.4,1,0.2,2,1,0.8,0.0,1.0,0.5
יקיר,3803,0.000966923160001671,0,1,0.0,0.0,0.0,0.0,0.4,0,0.2,2,0,0.0,0.0,0.0,0.0
אביאל,6433,0.0014648654988338328,0,1,0.0,0.0,1.0,0.0,0.8,0.2,0.0,3,0,0.0,0.0,0.0,0.0
עידו,26589,0.006159299221850482,0,1,0.0,0.0,1.0,0.0,0.4,0,0.0,2,0,0.0,0.0,0.0,0.0
קובי,2407,0.0006723957142446697,0,1,0.0,0.0,0.0,0.4,0.4,0,0.0,2,0,0.0,0.0,0.0,0.0
אליה,13935,0.0029187003158350684,1,1,0.0,0.0,1.0,1.0,1,0,0.0,3,0.5,0.0,0.0,0.0,0.0
אושר,5605,0.0012854929957725216,0,1,0.0,0.0,1.0,0.0,0.4,0,0.2,2,0,0.7,0.0,0.2,0.0
נריה,5731,0.0012636715946465265,1,1,0.0,0.0,1.0,0.0,0.8,0.5,0.2,3,1,0.5,0.0,0.5,0.0
רוי,4566,0.0009870006851455105,1,1,0.0,0.0,1.0,0.5,0.4,0.2,0.0,1,0,0.2,0.0,0.2,0.0
שגיא,7290,0.0018537801487428919,0,1,0.0,0.0,0.0,0.0,0.4,0.2,0.0,2,0,0.0,0.0,0.0,0.0
נאור,5026,0.00125439597893379,0,1,0.0,0.0,0.0,0.0,0.4,0.2,0.0,2,1,0.5,0.0,0.6,0.0
סלומון,1662,0.0005184812411414447,1,1,0.0,0.0,0.0,0.6,0.8,0.8,0.2,3,0,0.0,0.0,0.0,0.0
ששון,1844,0.0005775042335203703,0,1,0.0,0.0,0.0,0.0,0.7,0,0.2,2,0.2,0.7,0.0,0.6,0.0
רז,6012,0.001498692336984701,0,1,0.0,0.0,0.0,0.0,0.4,0.2,0.2,1,0.2,0.0,0.0,0.2,0.0
ברק,6354,0.0016775775903686136,1,1,0.0,0.0,0.0,0.3,0.7,1,0.0,1,1,0.5,0.2,0.3,0.0
מוטי,2766,0.000806535025143772,1,1,0.0,0.0,0.0,0.0,0.4,0,0.0,2,0,0.0,0.0,0.0,0.0
יגאל,8612,0.0026603451365851717,1,1,0.0,0.0,0.0,0.0,0.8,0,0.0,2,0,0.0,0.0,0.0,0.0
אלכסיי,3223,0.0009235648678134991,0,1,0.0,0.0,0.0,0.8,0,0,0.2,3,0,0.0,0.0,0.0,0.0
סימון,2408,0.0007498594070360199,0,1,0.0,0.0,0.0,0.8,0.4,0,0.2,2,0,0.0,0.0,0.0,0.0
אביתר,7676,0.0017260209335426806,0,1,0.0,0.0,1.0,0.0,1,0.2,0.0,3,0,0.0,0.0,0.0,0.0
אדיר,7039,0.0016904562222252797,0,1,0.0,0.0,1.0,0.0,0.4,0,0.0,2,0,0.0,0.0,0.0,0.0
רוברט,3019,0.0009402133044952111,1,1,0.0,0.0,0.0,1.0,0,0,0.2,2,0,0.0,0.0,0.0,0.0
שלומי,5314,0.0014684714963868737,0,1,0.0,0.0,0.0,0.0,0.4,0,0.0,3,0,0.0,0.0,0.0,0.0
פבל,2965,0.0008673379493625166,0,1,0.0,0.0,0.0,0.8,0,0,0.6,2,0,0.0,0.0,0.0,0.0
חן,5754,0.0015525680251045444,0,1,0.0,0.0,0.0,0.0,0.7,0,0.6,1,0,0.0,0.0,0.2,0.0
אוהד,7581,0.0019128273227457617,0,1,0.0,0.0,0.0,0.0,0.4,0,0.0,2,0,0.0,0.0,0.0,0.0
מלאכי,3605,0.0007325440380686984,1,1,0.0,0.0,1.0,0.3,1,0,0.0,3,0.5,0.0,0.0,0.0,0.0
עומר,25219,0.005887883912812454,0,1,1.0,0.0,1.0,0.4,0.8,0.8,0.0,2,0,0.7,0.0,1.0,0.7
אדוארד,4469,0.0013795775175141356,0,1,0.0,0.0,0.0,1.0,0,0,0.3,3,0,0.0,0.0,0.0,0.0
ניב,6214,0.001558533340547803,1,1,0.0,1.0,0.0,0.0,0.4,0.3,0.6,1,0,0.0,0.0,0.2,0.0
בארי,4557,0.000910911708857409,1,1,0.0,0.0,1.0,0.0,0.4,0.5,0.0,2,0,0.2,0.0,0.2,0.0
רמי,4925,0.0015182571667805838,0,1,0.0,0.0,0.0,0.5,0.4,0.2,0.0,2,0,0.0,0.0,0.0,0.0
אופיר,13844,0.003498390360277678,0,1,0.0,1.0,1.0,0.2,0.8,0.2,0.5,2,0.2,0.2,0.0,0.2,0.0
ויקטור,5242,0.0016277887304122862,0,1,0.0,0.0,0.0,1.0,0,0,0.2,2,0,0.0,0.0,0.0,0.0
גריגורי,3834,0.0012012503233037478,0,1,0.0,0.0,0.0,0.8,0,0,0.2,4,0,0.0,0.0,0.0,0.0
מאור,14529,0.0034519723271509077,0,1,0.0,0.0,1.0,0.0,0.4,0.8,0.2,2,1,0.8,0.0,0.6,0.0
יוסי,6628,0.0018975920394198491,0,1,0.0,0.0,0.0,0.5,0.8,0,0.0,2,0,0.0,0.0,0.0,0.0
סרגיי,5261,0.0015811587377241153,0,1,0.0,0.0,0.0,0.8,0,0,0.3,3,0,0.0,0.0,0.0,0.0
בר,8156,0.002000976710626438,1,1,0.0,1.0,1.0,0.5,0.4,0.8,0.2,1,0.2,0.5,0.0,0.5,0.0
גל,12852,0.003319084379212803,0,1,0.0,1.0,1.0,0.6,0.4,1,0.2,1,0,0.6,0.2,0.5,0.0
אמנון,4701,0.0015115687445332055,1,1,0.0,0.0,0.0,0.0,0.8,0,0.0,2,0,0.0,0.0,0.0,0.0
יבגני,7438,0.002196151928024019,0,1,0.0,0.0,0.0,0.0,0,0,0.2,3,0,0.0,0.0,0.0,0.0
הראל,13702,0.002978954275976381,0,1,0.0,0.0,1.0,0.0,0.4,0.5,0.0,2,0.5,0.2,0.0,0.2,0.0
דמיטרי,7811,0.0022766330408224853,0,1,0.0,0.0,0.0,1.0,0,0,0.2,3,0,0.0,0.0,0.0,0.0
אולג,4650,0.0014428412639534813,0,1,0.0,0.0,0.0,0.5,0,0,0.0,1,0,0.0,0.0,0.0,0.0
עידן,19988,0.004925673340432031,0,1,0.0,0.0,1.0,0.0,0.4,0.3,0.2,2,0,0.2,0.0,0.2,0.0
אלעד,14473,0.003709460182965449,0,1,0.0,0.0,0.0,0.0,0.8,0.2,0.0,2,0.5,0.0,0.0,0.2,0.0
יורי,5877,0.001832819051624292,1,1,0.0,0.0,0.0,0.7,0.2,0,0.2,2,0,0.0,0.0,0.0,0.0
תומר,20408,0.00523894999028402,0,1,0.0,0.0,1.0,0.3,0.8,1,0.2,2,0,0.7,0.0,1.0,0.2
לאוניד,7144,0.002256181564083304,0,1,0.0,0.0,0.0,0.6,0,0,0.0,3,0,0.0,0.0,0.0,0.0
אלברט,4424,0.0014000667665740312,1,1,0.0,0.0,0.0,1.0,0,0,0.5,3,0.5,0.0,0.0,0.0,0.0
ולדימיר,8112,0.002549383183551409,0,1,0.0,0.0,0.0,1.0,0,0,0.3,4,0,0.0,0.0,0.0,0.0
אור,20227,0.004866153297414701,0,1,0.0,0.0,1.0,0.5,0.8,1,0.6,1,1,1.0,0.0,0.6,0.0
יורם,6742,0.002200003233716204,1,1,0.0,0.0,0.0,0.0,0.4,0.2,0.0,2,0,0.0,0.0,0.0,0.0
שרון,7249,0.002053042530145221,0,1,0.0,0.0,0.0,0.8,0.5,0.8,0.2,2,0,0.6,0.0,0.2,0.0
דור,10877,0.0026796016186827853,0,1,0.0,0.0,1.0,0.4,0.5,0.2,0.0,1,0,0.0,0.0,0.0,0.0
רונן,10884,0.0032705812515721926,0,1,0.0,0.0,0.0,0.0,0.4,0.3,0.2,2,0,0.2,0.0,0.6,0.0
יניב,13980,0.0038056938384506606,0,1,0.0,0.0,0.0,0.0,0.4,0.6,0.0,2,0,0.6,0.0,1.0,0.2
בוריס,10189,0.0032107869258376606,0,1,0.0,0.0,0.0,1.0,0,0,0.2,2,0,0.0,0.0,0.0,0.0
לביא,13676,0.0026880559691187748,1,1,0.0,0.0,1.0,0.0,0.4,1,0.0,2,0,0.0,0.0,0.0,0.0
איתי,39273,0.009009620685038204,0,1,0.0,0.0,1.0,0.3,0.7,0.2,0.0,2,0,0.0,0.0,0.0,0.0
רועי,28415,0.007143385937895923,0,1,0.0,0.0,1.0,0.0,0.4,0.5,0.0,2,0,0.0,0.0,0.2,0.0
חרות,15,5.94194868372461e-06,1,1,0.0,0.0,0.0,0.0,0.2,0,0.0,2,0,0.0,0.0,0.0,0.0
וצ'יסלאב,6,3.42027693754698e-06,0,1,0.0,0.0,0.0,0.0,0,0,0.0,3,0,0.0,0.0,0.0,0.0
חררדו,34,1.5138846256270278e-05,0,1,0.0,0.0,0.0,-1.0,0,-1,-1.0,3,0,0.0,0.0,0.0,0.0
טאד,6,3.5706641560647154e-06,0,1,0.0,0.0,0.0,0.3,0,0,0.0,1,0,0.0,0.0,0.0,0.0
וודג',10,5.256440793272044e-06,0,1,0.0,0.0,0.0,-1.0,0,-1,0.0,-1,0,0.0,0.0,0.0,0.0
אבי-אברהם,33,1.1201798918541337e-05,0,1,0.0,0.0,0.0,0.0,0.9,0.2,0.0,4,0,0.0,0.0,0.0,0.0
וויקטור,8,4.435169815312868e-06,0,1,0.0,0.0,0.0,1.0,0,0,0.2,3,0,0.0,0.0,0.0,0.0
וואניו,8,4.095067900217315e-06,0,1,0.0,0.0,0.0,0.0,0,-1,0.0,3,0,0.0,0.0,0.0,0.0
ולטר,48,1.7634211711629623e-05,0,1,0.0,0.0,0.0,0.8,0,0,0.0,2,0,0.0,0.0,0.0,0.0
ולדמיר,59,2.0378171704220426e-05,0,1,0.0,0.0,0.0,0.4,0,0,0.0,3,0,0.0,0.0,0.0,0.0
אברהם-יעקב,9,5.381741452531026e-06,0,1,0.0,0.0,0.0,0.8,1,0,0.0,5,0,0.0,0.0,0.0,0.0
אביאל-אברהם,6,2.882764589926791e-06,0,1,0.0,0.0,0.0,0.5,1,0.3,0.0,5,0,0.0,0.0,0.2,0.0
אברהם-אלברט,5,2.502177477390724e-06,0,1,0.0,0.0,0.0,0.8,0.8,0,0.0,5,0,0.0,0.0,0.0,0.0
ויטוריו,97,3.360339427391442e-05,0,1,0.0,0.0,0.0,0.8,0,0,0.5,4,0,0.0,0.0,0.0,0.0
חן-חיים,11,3.198384532792312e-06,0,1,0.0,0.0,0.0,0.0,0.7,0.3,0.5,4,0,0.2,0.0,0.5,0.0
ויטור,11,5.103912245133964e-06,0,1,0.0,0.0,0.0,0.6,0,0,0.0,2,0,0.0,0.0,0.0,0.0
אביב-אברהם,11,5.899172117960746e-06,0,1,0.0,0.0,0.0,0.5,0.7,0.8,0.2,5,0.5,0.2,0.0,1.0,0.0
ויטולד,9,4.519595796182257e-06,0,1,0.0,0.0,0.0,0.2,0,0,0.0,3,0,0.0,0.0,0.0,0.0
ויטאלי,104,3.1101119048201655e-05,0,1,0.0,0.0,0.0,0.6,0,0.2,0.0,3,0.2,0.6,0.0,0.7,0.0
אביאלי,11,6.084153278440772e-06,0,1,0.0,0.0,0.0,0.0,0.4,0.2,0.0,4,0,0.0,0.0,0.0,0.0
ויקטור-חיים,9,4.219367938905267e-06,0,1,0.0,0.0,0.0,0.6,0,0.2,0.0,4,0,0.0,0.0,0.0,0.0
וודג'ה,5,3.043596992734198e-06,0,1,0.0,0.0,0.0,-1.0,0,-1,-1.0,3,0,-1.0,0.0,0.0,0.0
חרמיאס,8,3.4381985297079997e-06,0,1,0.0,0.0,0.0,-1.0,0,0,0.0,3,0,0.0,0.0,0.0,0.0
וודים,21,1.1638544857628942e-05,0,1,0.0,0.0,0.0,0.5,0,0.6,0.2,3,0,0.0,0.0,0.0,0.0
ווטה,6,3.4770993887136316e-06,0,1,0.0,0.0,0.0,-1.0,0,-1,0.0,2,0,0.0,0.0,0.0,0.0
ווארן,10,5.629969718065265e-06,0,1,0.0,0.0,0.0,0.5,0,0,0.0,2,0,0.0,0.0,0.0,0.0
וואסיהון,12,6.740237003152172e-06,0,1,0.0,0.0,0.0,-1.0,0,-1,-1.0,3,0,-1.0,-1.0,-1.0,-1.0
וואסה,9,3.3085495245221478e-06,0,1,0.0,0.0,0.0,-1.0,0,-1,0.0,2,0,-1.0,0.0,0.0,0.0
אבטנדיל,34,1.4515104780654526e-05,0,1,0.0,0.0,0.0,-1.0,0,0,0.0,4,0,0.0,0.0,0.0,0.0
ורדי,18,8.891573502691056e-06,0,1,0.0,0.0,0.0,0.2,0.2,1,0.6,2,0,0.6,0.0,0.8,0.2
וובטו,19,8.67930201614131e-06,0,1,0.0,0.0,0.0,-1.0,0,-1,-1.0,3,0,-1.0,-1.0,-1.0,0.0
ווגר,16,6.608204155788115e-06,0,1,0.0,0.0,0.0,-1.0,0,-1,0.0,-1,0,0.0,0.0,0.0,0.0
אבניר,6,3.4953053720361787e-06,0,1,0.0,0.0,0.0,0.0,0.7,0.5,0.0,3,0,0.0,0.0,0.0,0.0
וודאג',6,3.3360431241594854e-06,0,1,0.0,0.0,0.0,-1.0,0,-1,-1.0,-1,0,0.0,0.0,0.0,0.0
וויצמן,5,3.2496626999427594e-06,0,1,0.0,0.0,0.0,0.2,0.2,0,0.2,2,0,0.0,0.0,0.0,0.0
חריסטו,6,3.0152502985097513e-06,0,1,0.0,0.0,0.0,0.3,0,0,0.0,3,0,0.0,0.0,0.0,0.0
אברום,49,1.9905883576778075e-05,0,1,0.0,0.0,0.0,0.6,1,0,0.0,3,0,0.0,0.0,0.0,0.0
וסלין,5,3.1332422131272837e-06,0,1,0.0,0.0,0.0,0.4,0,0,0.5,3,0,0.0,0.0,0.0,0.0
ווילי,24,1.1863174385696862e-05,0,1,0.0,0.0,0.0,0.8,0,0,0.0,2,0,0.0,0.0,0.0,0.0
אברון,16,9.31245921342477e-06,0,1,0.0,0.0,0.0,0.0,0.2,0,0.0,3,0,0.0,0.0,0.0,0.0
חיליק,31,1.2818439382284273e-05,0,1,0.0,0.0,0.0,0.0,0.2,0,0.0,2,0,0.0,0.0,0.0,0.0
ווילאם,7,4.2732931244376275e-06,0,1,0.0,0.0,0.0,1.0,0,0,0.5,3,0,0.0,0.0,0.0,0.0
וויין,12,5.630005322829454e-06,0,1,0.0,0.0,0.0,0.6,0,0,0.0,2,0,0.0,0.0,0.0,0.0
וויטלי,10,5.8787413649351285e-06,0,1,0.0,0.0,0.0,0.0,0,0,0.0,3,0.2,0.0,0.0,0.0,0.0
חרמון,18,7.930816319495916e-06,0,1,0.0,0.0,0.0,0.0,0.4,1,0.0,2,0,0.2,1.0,0.2,0.0
ווטטו,7,3.5795472175837843e-06,0,1,0.0,0.0,0.0,-1.0,0,-1,0.0,3,0,0.0,0.0,0.0,0.0
ויויאן,5,2.60895655502495e-06,0,1,0.0,0.0,0.0,1.0,0,0,0.5,3,0.5,0.2,0.0,0.0,0.0
וידל,46,2.0126216289003628e-05,0,1,0.0,0.0,0.0,0.4,0,0,0.2,2,0,0.0,0.0,0.0,0.0
ויקטוריו,6,3.62792334920737e-06,0,1,0.0,0.0,0.0,0.8,0,0,0.5,4,0,0.0,0.0,0.0,0.0
אברהם-אבי,46,1.8041234443588924e-05,0,1,0.0,0.0,0.0,1.0,1,0,0.0,5,0,0.0,0.0,0.0,0.0
חמיד,11,5.862628970296105e-06,0,1,0.0,0.0,0.0,0.0,0,0,0.0,2,0,0.0,0.0,0.0,0.0
וילאם,6,3.3627477239188664e-06,0,1,0.0,0.0,0.0,0.6,0,0,0.0,3,0,0.0,0.0,0.0,0.0
ויל,6,3.7804431128106922e-06,0,1,0.0,0.0,0.0,0.0,0,0.2,0.0,1,0,0.0,0.0,0.0,0.0
וייצמן,14,5.92132994516706e-06,0,1,0.0,0.0,0.0,0.0,0.2,0,0.0,3,0,0.0,0.0,0.0,0.0
